VehModel,Area,exposure,actual_rate,glmm_rate_mean,ci90_low,ci90_high,ci90_width
Dodge Journey,Sao Paulo,576.6227397261001,150.64442314789994,135.60301152464126,111.67593973170585,167.11621943590058,55.44027970419472
Dodge Ram,Parana,163.4182191778347,639.5982071390538,486.0271825648069,315.45161705911215,667.5469499691275,352.0953329100153
Dodge Ram,Sao Paulo,417.07,730.6111683889994,704.6041503316454,552.5886426953055,791.7471657906276,239.15852309532215
Effa,Sao Paulo,277.88739726006986,65.32502077814969,87.73229675407666,68.38008328592575,111.41371345800195,43.0336301720762
Fiat Brava,Minas Gerais,345.55547945220025,190.45856284592318,101.73115434023862,75.60282998717835,114.02524561421836,38.42241562704001
Fiat Brava,Parana,238.25,76.80587618048268,182.00138706356847,165.7353512936973,193.54790423146414,27.81255293776684
Fiat Brava,Rio Grande do Sul,453.35013698616996,33.61860680427002,163.85556979732095,116.6085710253639,190.81910933040317,74.21053830503926
Fiat Brava,Rio de Janeiro,340.2209589039348,760.9672279863936,411.1466508882247,315.7445978325536,762.4625950539975,446.71799722144385
Fiat Brava,Santa Catarina,190.8909589039348,164.32417847398332,90.20330938604157,67.84915108315059,101.0608159667443,33.21166488359371
Fiat Brava,Sao Paulo,1764.15,250.5710965620837,288.9172292798889,250.2917751376136,306.22663205067346,55.93485691305986
Fiat Doblo,Alagoas,141.15369863050057,354.0608605009018,207.37363512755118,157.30126625418646,231.73421396286884,74.43294770868238
Fiat Doblo,Amazonas,114.1109589039348,0.0,80.45412831207825,45.888048762213614,101.23113815601361,55.3430893938
Fiat Doblo,Bahia,852.038356164936,500.10307272776697,314.7106967239837,244.77412900311992,500.4211012913125,255.64697228819256
Fiat Doblo,Ceara,363.73369863003495,74.85146441625808,104.17203927660879,58.85399424208989,140.89386176989402,82.03986752780412
Fiat Doblo,Distrito Federal,722.0836986305005,0.0,95.16067539984186,64.13273405881296,118.09522729502224,53.96249323620928
Fiat Doblo,Esperito Santo,286.00369863003493,217.57760580745534,139.32625814738918,85.32215823403742,178.0336623605062,92.7115041264688
Fiat Doblo,Goias,431.6456164388359,0.0,131.49208773175897,86.69208246918821,171.99829290733146,85.30621043814325
Fiat Doblo,Mato Grosso,124.00369863003492,0.0,90.08192818621387,46.33594251397511,125.64978584483843,79.31384333086332
Fiat Doblo,Mato Grosso do Sul,149.63095890440047,3.7224916827263566,44.86049367872345,38.21992649562516,50.09116737391639,11.871240878291232
Fiat Doblo,Minas Gerais,2151.1523287649825,178.8701780226358,138.24522799867563,133.0791746268696,142.9669328583608,9.887758231491205
Fiat Doblo,Para,174.98547945220022,0.0,118.75463832633125,85.79049755609553,142.33950926378975,56.54901170769422
Fiat Doblo,Paraiba,109.03821917830035,4.585548111184714,71.14291585587692,39.55011444861607,94.42438753858833,54.87427308997226
Fiat Doblo,Parana,1357.3356164388358,272.3548955194298,240.28412711078593,216.65723096753362,272.7254426115169,56.06821164398326
Fiat Doblo,Pernambuco,696.0591780822351,47.66405076563812,143.72472230034444,47.48724272900238,219.89805811518306,172.41081538618067
Fiat Doblo,Rio Grande do Norte,194.54821917830034,0.0,115.46530657010703,85.31319533035386,133.892272413305,48.57907708295113
Fiat Doblo,Rio Grande do Sul,1301.2146575335041,189.3008187188036,223.5218909196428,185.5250441824899,247.03711583085786,61.512071648367964
Fiat Doblo,Rio de Janeiro,2796.5501369866356,515.2466179464337,477.80023521559616,436.42110981302653,515.7978440463386,79.37673423331205
Fiat Doblo,Santa Catarina,1396.4238356157393,65.29894268081787,122.3244786469352,109.92972156835606,140.3472243254384,30.41750275708233
Fiat Doblo,Sao Paulo,9305.340410959907,260.1359964380168,260.1588953038688,259.9012043750665,260.36222125204347,0.4610168769769416
Fiat Ducato,Bahia,140.25369863003493,1403.349800558133,645.4426961661857,484.1158040155503,1406.549168132928,922.4333641173776
Fiat Ducato,Minas Gerais,661.6191780822352,516.3438596055,282.4645399877075,245.8307451108757,402.7206130610492,156.8898679501735
Fiat Ducato,Parana,456.39109589057045,1.5030968092429289,101.19662500135914,1.5413492294180644,416.195662652485,414.6543134230669
Fiat Ducato,Rio Grande do Sul,322.5782191778347,2.7590207493499443,352.6835292392747,248.6005800604999,413.01915040123174,164.41857034073183
Fiat Ducato,Rio de Janeiro,506.90013698616997,614.3379677336649,714.1742951123877,613.5906577826988,773.9178024028038,160.32714462010495
Fiat Ducato,Santa Catarina,616.4265753432363,182.30719520394712,208.61841515072945,176.07655965007368,225.06369554208132,48.98713589200764
Fiat Ducato,Sao Paulo,2612.8873972605356,718.0718931734801,689.6234115449195,674.1106334061453,718.6939994733789,44.583366067233555
Fiat Elba,Minas Gerais,127.26273972610012,73.8865124249054,46.091846059594154,37.93958516833153,50.84668438159927,12.907099213267735
Fiat Elba,Rio de Janeiro,107.46,0.0,147.05132023074057,119.91924027933928,169.1966248326766,49.27738455333733
Fiat Elba,Sao Paulo,459.2827397261001,158.88252200271648,127.45439823818228,110.85962271113978,138.76054632309956,27.900923611959783
Fiat Fiorino,Amazonas,151.44,0.0,56.46365165243655,35.65073594301248,66.42128342296036,30.77054747994788
Fiat Fiorino,Bahia,642.1227397261001,443.4853064407446,235.27831269549458,178.5874115974867,444.1386616582632,265.5512500607765
Fiat Fiorino,Ceara,186.46643835566937,0.0,77.0346832583908,54.87377731854435,94.03012450005701,39.156347181512665
Fiat Fiorino,Distrito Federal,604.91,78.85966507414327,77.45287956493328,68.06346920582833,83.08075655337723,15.017287347548901
Fiat Fiorino,Esperito Santo,384.06369863003493,124.0236975530573,118.42965712427416,109.94214103115252,137.5632631875879,27.621122156435376
Fiat Fiorino,Goias,505.93,23.105963275551954,92.97582562279959,63.14388994947456,112.56058337832154,49.416693428846976
Fiat Fiorino,Mato Grosso,161.3827397261001,0.0,68.777324885075,47.59331418321191,80.2065563325745,32.613242149362584
Fiat Fiorino,Mato Grosso do Sul,126.14273972610012,0.0,33.31857882336545,32.203233237489556,33.86422858862097,1.6609953511314117
Fiat Fiorino,Minas Gerais,2799.2919178083353,173.6846367850976,110.36861505279627,92.17865421327366,173.88086055950276,81.7022063462291
Fiat Fiorino,Para,129.51821917783468,204.05623369258748,80.98490534370909,60.585575469602425,93.82171823247226,33.23614276286984
Fiat Fiorino,Parana,2351.0556164379045,115.36349804048268,144.33480071720112,115.43618013264772,167.09266792950123,51.65648779685351
Fiat Fiorino,Pernambuco,432.89,106.51666705167595,122.7019058329064,79.6287551671713,148.32468098187485,68.69592581470354
Fiat Fiorino,Rio Grande do Norte,167.54,171.17106362659663,89.62946760825214,83.02070422304934,111.86192867953179,28.84122445648245
Fiat Fiorino,Rio Grande do Sul,1740.5519178083352,54.97336736756648,121.68058774013248,54.683438287773164,167.7488954192462,113.06545713147304
Fiat Fiorino,Rio de Janeiro,2347.3009589039348,210.14987367889032,245.22743275691082,209.75887154443373,301.5925590286963,91.83368748426258
Fiat Fiorino,Santa Catarina,2244.2920547954363,55.131416490835406,74.84290851640458,52.6963360412602,85.26803975081023,32.57170370955003
Fiat Fiorino,Sao Paulo,12842.221917808336,268.97860994053826,260.5781933490768,247.91156558658693,269.09304422145675,21.18147863486982
Fiat Idea,Alagoas,286.7636986300349,158.06742700190733,154.95124241785646,140.82945963736853,185.525873207506,44.69641357013748
Fiat Idea,Amazonas,280.4282191778347,32.02958684519559,67.50466934952279,63.626433741649905,72.00065008652622,8.374216344876316
Fiat Idea,Bahia,2027.153698630035,204.46254286495716,191.4303109756986,171.7211350738938,212.29858452309847,40.577449449204664
Fiat Idea,Ceara,648.1336986300349,47.35597001803181,79.05492962704055,66.6574371748653,91.51604716644401,24.858609991578717
Fiat Idea,Distrito Federal,1946.4354794522003,90.23160636664353,69.0305693046724,56.59832800809429,77.42087206192316,20.82254405382887
Fiat Idea,Esperito Santo,768.796438356135,142.49675796397474,105.55654062007297,96.2457141175059,113.63924335227192,17.39352923476602
Fiat Idea,Goias,943.0682191783004,39.62385672646132,79.0170699674441,39.77594099816094,107.16182934521338,67.38588834705243
Fiat Idea,Maranhao,191.96,0.44801000208376746,42.389653078328124,15.630257298232461,62.667615855401955,47.0373585571695
Fiat Idea,Mato Grosso,182.67,0.0,76.61972074898513,71.30806416033806,79.48364911292737,8.175584952589304
Fiat Idea,Mato Grosso do Sul,227.59821917830035,0.0,30.762307285483075,28.375319950454745,34.651949234932204,6.276629284477458
Fiat Idea,Minas Gerais,5724.218219177835,38.39563615231419,74.41791015001247,38.350649081410964,100.20019954111953,61.84955045970857
Fiat Idea,Para,651.39,44.713612428806094,77.67443007751748,58.34658288144413,90.59169670917994,32.245113827735814
Fiat Idea,Paraiba,301.1554794522002,0.0,60.61739657415963,52.272653028161386,70.61590506405624,18.34325203589485
Fiat Idea,Parana,2746.7282191783,190.09197792280975,160.49598486228032,137.66999720501883,190.58484762821047,52.91485042319164
Fiat Idea,Pernambuco,1300.17,181.903904873978,150.60721037905174,128.04970138916815,182.24325416807923,54.193552778911084
Fiat Idea,Piaui,183.00095890393482,0.0,19.481100144440298,17.20727605308436,20.97148205120693,3.76420599812257
Fiat Idea,Rio Grande do Norte,415.5809589039348,1.9587037917879275,77.73107482648066,58.69285501199561,94.78964293030415,36.09678791830854
Fiat Idea,Rio Grande do Sul,2607.5264383556696,165.84951685963017,145.8726203897551,136.5625477613316,165.86985591119452,29.307308149862934
Fiat Idea,Rio de Janeiro,6154.300958903935,299.922933949063,278.4931207343472,260.7629942280098,299.9621357914298,39.19914156341997
Fiat Idea,Santa Catarina,2004.3682191783005,43.80033526773375,81.13713021222239,67.96943482588806,88.56468001578679,20.595245189898733
Fiat Idea,Sao Paulo,22713.869178082234,298.9616144550384,294.1051127473872,279.69566552661627,299.12405402119253,19.428388494576268
Fiat Idea,Sergipe,236.91,0.0,49.34530939117103,35.666243358860065,64.05014415583429,28.383900796974224
Fiat Linea,Bahia,265.0009589044005,7.735821064479773,229.09172058583286,169.16279557412884,258.7214973918521,89.55870181772326
Fiat Linea,Ceara,102.02273972610011,0.0,108.72980965990618,93.36136569358688,124.0841369899371,30.722771296350217
Fiat Linea,Distrito Federal,315.7627397261001,10.273536398923827,111.23696202173552,93.24536653108804,128.13229044024996,34.88692390916192
Fiat Linea,Esperito Santo,140.96,20.77894438138479,141.5203538276234,116.70061044612694,157.58615187012174,40.885541423994795
Fiat Linea,Goias,240.84547945220024,195.14171537243956,130.46544879500613,98.19760261860768,159.89284238637677,61.695239767769095
Fiat Linea,Minas Gerais,1285.6064383556693,238.39488575679508,165.9206704590965,135.3910879198587,238.60121959585564,103.21013167599693
Fiat Linea,Parana,562.7382191783004,511.1328681744732,265.0205377182269,196.8056653170346,511.4381496348977,314.6324843178631
Fiat Linea,Pernambuco,121.88,0.0,199.40856298037562,194.26350537408536,205.37745325444277,11.113947880357415
Fiat Linea,Rio Grande do Sul,460.89917808223515,233.94704336131693,199.7984641319583,182.33000725095053,216.0737481104044,33.74374085945388
Fiat Linea,Rio de Janeiro,483.8746575335041,444.0447472393668,420.64284779736084,363.9362015089699,486.7903907550869,122.85418924611702
Fiat Linea,Santa Catarina,330.62013698616994,9.376319386528095,108.92677079938032,80.75922633450183,129.50541866484048,48.746192330338644
Fiat Linea,Sao Paulo,1951.1338356176018,291.9220555773451,327.82662766149673,277.8966500201707,367.1217896981803,89.22513967800961
Fiat Linea,Sergipe,115.35,8.513220632856523,63.95149262785272,34.65475835902132,90.38029449386481,55.72553613484349
Fiat Marea,Distrito Federal,149.93095890440046,0.0,77.88217709213113,69.78725368476557,84.49943372383862,14.712180039073047
Fiat Marea,Minas Gerais,342.63191780880095,258.9017408748877,107.52950286824509,98.5295287782981,125.77139149890263,27.24186272060453
Fiat Marea,Parana,284.88643835613505,108.73455464831855,179.45276565557657,154.73201914443774,244.05910174025044,89.3270825958127
Fiat Marea,Rio Grande do Sul,368.98273972610014,373.247811272236,202.11114124893544,158.45540009151262,374.0001311123817,215.5447310208691
Fiat Marea,Rio de Janeiro,252.03013698616996,235.6583252710733,290.0045650507719,260.94438035548353,308.7267752909257,47.78239493544214
Fiat Marea,Santa Catarina,177.96,147.67363452461225,93.17344926004463,88.7779766875086,98.98602352295714,10.208046835448542
Fiat Marea,Sao Paulo,1110.8373972610011,171.60117265588593,235.47936876209903,171.28740322107924,266.3021455744851,95.01474235340586
Fiat Marea Weekend,Minas Gerais,108.4,337.33394833948336,103.6759151287733,98.71660746228588,107.3445053732072,8.62789791092132
Fiat Marea Weekend,Parana,118.85643835566938,0.0,162.99442873125108,156.6584880939184,172.26525935528414,15.606771261365736
Fiat Marea Weekend,Rio Grande do Sul,182.3509589039348,258.71539301777705,158.47883862521832,154.3182900130093,163.95544444231794,9.637154429308652
Fiat Marea Weekend,Sao Paulo,547.7954794522002,225.85253920627818,268.30499328428607,248.80255671636368,276.06268592166566,27.26012920530198
Fiat Palio 1.0,Acre,204.39369863003492,0.0,21.54611037331727,19.127100747624773,24.37993893160067,5.252838183975896
Fiat Palio 1.0,Alagoas,2284.006575342305,111.94582483269794,134.2252217312708,122.01190079161685,152.3765159304901,30.364615138873233
Fiat Palio 1.0,Amapa,179.3927397261001,0.0,2.522889230895194,0.7096846442602777,23.329577774358516,22.619893130098237
Fiat Palio 1.0,Amazonas,1180.736438356135,28.627049104251412,50.671235506738014,32.99983128923899,63.74534489544488,30.74551360620589
Fiat Palio 1.0,Bahia,14898.604794519673,143.87239809116002,143.84940089822672,143.71937051406744,144.02275476113718,0.30338424706974365
Fiat Palio 1.0,Ceara,7678.239452054109,59.862550897267965,72.62629930354787,59.797680550849016,84.943364580392,25.145684029542984
Fiat Palio 1.0,Distrito Federal,10692.81027397234,56.33158959774863,66.337001802927,55.014047212027585,77.04461475317538,22.030567541147796
Fiat Palio 1.0,Esperito Santo,4826.582876711805,62.5262235641126,88.4870296982756,62.43202997655715,111.31229826187183,48.88026828531468
Fiat Palio 1.0,Goias,9230.411232876275,45.98722519405325,46.553489688687606,45.91737776188339,48.07894785463887,2.1615700927554826
